"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Central Europe and the Baltics","CEB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","99.432258605957","99.431640625","99.4296569824219","99.4396820068359","99.4359893798828","99.4331665039063","99.4321365356445","99.4243316650391","99.4200592041016","99.4190521240234","99.4175796508789","99.4182891845703","99.4166870117188","99.4158706665039","99.415153503418","99.4159317016602","99.4126129150391","99.4157104492188","99.2001876831055","99.1835403442383","99.1754379272461","99.1686630249023","99.1510620117188","99.1350936889648","99.1216735839844","99.1111602783203","99.1044616699219","99.1032791137695","99.3647308349609","99.3881912231445","99.4107818603516","99.4313735961914","99.4554595947266","99.4784164428711","99.4979476928711","99.5203170776367","","","","",
"Switzerland","CHE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Channel Islands","CHI","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","97.1165313720703","","","","","","","","","","98.7008590698242","","","","","","","","","","99.1833419799805","","","","","","99.1958084106445","98.890022277832","99.0952224731445","99.6053695678711","","99.0869369506836","","99.440559387207","","99.0115585327148","","","",
"China","CHN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","82.0992202758789","","","","","","","","91.4546966552734","","","","","","","","","","98.5048599243164","","","","","","","","","","99.5930404663086","","","","","","","","99.7833786010742","","",
"Cote d'Ivoire","CIV","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8459396362305","","","","","","","","","","39.8490905761719","","52.125171661377","","","","","","","","","","","","38.7500801086426","","47.0397491455078","","","","53.0251007080078","","",
"Cameroon","CMR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","59.0631790161133","","","","","","","","","","","","","","","","","","","","","","","","77.9624862670898","","","","","","","77.482048034668","","","76.4209289550781","","","","","","","","82.4100036621094","","",
"Congo, Dem. Rep.","COD","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.0906982421875","","","","","","53.2502212524414","","","","","76.6585006713867","","","","79.71484375","","","","",
"Congo, Rep.","COG","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","82.8272018432617","","","","","","","","","","","","","","","","","","","","","70.5433120727539","","","","","","76.9460830688477","","","","","","","78.7423095703125","","",
"Colombia","COL","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.2814407348633","","","97.5667419433594","","","","","","","","98.4106826782227","98.374870300293","98.1949081420898","98.4189987182617","98.426872253418","98.4347229003906","98.5171966552734","98.7243423461914","","","98.9728469848633","98.9153366088867","99.0252685546875","","99.0696029663086","","",
"Comoros","COM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","54.899040222168","","","","","","","","","","","","","","","","","","","","77.5576171875","","","","","","","","","","","","69.5952224731445","","","","","","78.302360534668","","",
"Cabo Verde","CPV","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4150924682617","","","","","","","","","","96.629997253418","","","","","","","","","","","","98.3981781005859","","","98.7301788330078","","","","","",
"Costa Rica","CRI","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","97.5381317138672","","","","","","","","","","","","","","","","98.0384063720703","","","","","","","","","","","99.2581176757813","","","","","","","99.5299987792969","","",
"Caribbean small states","CSS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.9013214111328","94.9318313598633","95.061767578125","95.1760711669922","95.2984390258789","95.5910263061523","95.8440093994141","95.9342422485352","96.1343002319336","96.3294296264648","96.4973831176758","96.6403884887695","96.7842788696289","96.7720794677734","97.2305068969727","97.2929077148438","97.3546981811523","97.397819519043","97.4616470336914","97.3601379394531","97.7410202026367","97.8177337646484","97.7876663208008","","","","","",
"Cuba","CUB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9536895751953","","","","","","","","","","99.8952026367188","","","","","","","","",
"Curacao","CUW","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6233291625977","","","","","","","","","","","","","",
"Cyprus","CYP","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6641998291016","","","","","","","","","99.8152389526367","","","","","","","","","","99.8383102416992","","","","","","","","","",
"Czech Republic","CZE","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8412017822266","","","","",
"Germany","DEU","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","83.9385299682617","","","","","","","","","","","","","","","","","","","","","95.4170532226563","","","","","96.9307327270508","","","97.8834915161133","98.0537490844727","97.7692337036133","98.2525177001953","98.044807434082","98.0309600830078","98.8673706054688","","","","",
"Algeria","DZA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.2114791870117","","","","","","","","","","","","","","","86.1339874267578","","","","89.1382369995117","","91.7399291992188","","","","","","","","","","97.2521591186523","","",
"East Asia & Pacific (excluding high income)","EAP","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","74.4284591674805","74.6459503173828","76.5448989868164","78.480339050293","80.391731262207","82.0262069702148","83.7783813476563","84.6171035766602","85.7431716918945","86.7582473754883","87.6318969726563","89.2015609741211","91.3948135375977","91.7065811157227","92.0009231567383","92.3367233276367","92.6585083007813","92.9426574707031","93.3497924804688","93.7621231079102","94.0809020996094","97.2039413452148","97.3174591064453","97.439453125","97.4506683349609","97.5679016113281","97.6997299194336","97.9139022827148","97.9865417480469","98.1007308959961","98.021369934082","98.369758605957","98.8033218383789","98.7925109863281","98.7930908203125","98.360237121582","98.3997497558594","98.4553070068359","98.6704483032227","98.6902694702148","98.7220611572266","98.7576065063477","98.774543762207","98.8179473876953","",
"Early-demographic dividend","EAR","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","50.3839111328125","50.732349395752","51.7027015686035","52.682071685791","53.6162490844727","54.4861297607422","55.2632293701172","56.2206993103027","57.1059494018555","58.1936187744141","59.1234283447266","60.0649299621582","61.5600204467773","60.7814483642578","61.996768951416","63.4043502807617","64.4997329711914","65.8047027587891","66.662971496582","67.9187164306641","69.2087326049805","70.3007125854492","71.2111434936523","72.8768920898438","74.0613784790039","75.0970687866211","76.036247253418","77.0908737182617","77.9142608642578","79.1494979858398","79.1683807373047","80.3526000976563","81.1702270507813","83.0294799804688","83.9709625244141","84.5324783325195","85.109977722168","85.9456024169922","87.0364303588867","87.971076965332","88.8789215087891","89.5794906616211","90.0137100219727","90.5141906738281","91.0277862548828","",
"East Asia & Pacific","EAS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","75.9835968017578","76.19580078125","77.9275512695313","79.6846466064453","81.4105224609375","82.8891830444336","84.4754180908203","85.2318801879883","86.2569198608398","87.1870574951172","87.9851531982422","89.4574203491211","91.4879837036133","91.7798309326172","92.0569229125977","92.3752517700195","92.684196472168","92.9561233520508","93.3576202392578","93.7644729614258","94.0754013061523","96.951057434082","97.0634078979492","97.2111892700195","97.2361526489258","97.3609771728516","97.4985275268555","97.7278823852539","97.8097991943359","97.9311599731445","97.8742980957031","98.2183685302734","98.6450805664063","98.6393127441406","98.6084213256836","98.1796569824219","98.2247772216797","98.2849578857422","98.5453491210938","98.5708923339844","98.6068878173828","98.6450881958008","98.6649322509766","98.7114486694336","",
"Europe & Central Asia (excluding high income)","ECA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","96.4466781616211","97.3408966064453","97.3796615600586","97.4402465820313","97.5141372680664","97.6022796630859","97.4064712524414","97.5158004760742","97.5880508422852","97.6820297241211","97.7799224853516","97.8755035400391","97.9679794311523","98.0619430541992","98.1445999145508","98.2520904541016","98.3282318115234","98.3269424438477","98.3895034790039","98.4421234130859","98.4654083251953","98.468147277832","98.628662109375","98.6522827148438","98.6875686645508","98.7254867553711","99.1283798217773","99.2424926757813","99.3790969848633","99.4629287719727","99.5280380249023","99.5703125","99.613166809082","99.6883697509766","99.7091522216797","99.7400588989258","99.7643280029297","",
"Europe & Central Asia","ECS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6025314331055","98.6359634399414","98.5907974243164","98.6320724487305","98.6720809936523","98.7110824584961","98.7518463134766","98.7918930053711","98.8103332519531","98.8234405517578","98.7941207885742","98.8331527709961","98.8827514648438","98.9018402099609","98.909782409668","99.0093307495117","98.998291015625","99.0597763061523","99.0483322143555","99.3060913085938","99.3840408325195","99.4386596679688","99.4856109619141","99.5207824707031","99.5520629882813","99.5797805786133","99.6149520874023","99.6445770263672","99.6589202880859","99.6747207641602","",
"Ecuador","ECU","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","92.2789306640625","","","","","","","","95.833251953125","","","","","","","","","","","96.4934463500977","","","","","","98.5642166137695","98.4751968383789","98.8830871582031","98.8541030883789","98.8053207397461","98.8945388793945","98.6324768066406","99.1869277954102","98.9122924804688","99.1369171142578","99.4024200439453","","","",
"Egypt, Arab Rep.","EGY","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","38.1226387023926","","","","","","","","","","54.0046615600586","","","","","","","","","","66.9315414428711","","","","","","","","","78.7751770019531","81.7514495849609","","","","84.3069305419922","","86.0515899658203","90.3254013061523","","","","86.810546875","","","",
"Euro area","EMU","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.4833984375","","","","","","82.5765228271484","","","","","","","","","","92.7140274047852","","",
"Spain","ESP","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","98.642578125","","","","","","","","","","99.5696792602539","","","","","","","","","","","","","99.5349578857422","99.5020904541016","99.4757537841797","99.5581130981445","99.6026077270508","99.5573196411133","99.6863632202148","99.7459716796875","99.7057189941406","99.6428909301758","99.6868133544922","99.6941909790039","99.6060562133789","","99.743896484375","","",
"Estonia","EST","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9045028686523","","","","","","","","","","","99.813362121582","","","","","","","","","","","99.9590377807617","","","","","","","","","",
"Ethiopia","ETH","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0801696777344","","","","","","","","","","38.5","33.2997512817383","","47.041130065918","","","","","","","","","","71.9725112915039","","","",
"European Union","EUU","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","57.6135406494141","58.1954498291016","58.7967987060547","59.2134094238281","60.1022186279297","60.8387794494629","61.5033988952637","62.16455078125","62.7519683837891","63.4410705566406","63.985710144043","65.0339126586914","65.8714218139648","66.5762710571289","67.3294372558594","68.032470703125","68.6461791992188","64.3899002075195","64.8060913085938","65.210807800293","65.3454971313477","65.8268280029297","65.8933792114258","66.6092987060547","62.4434585571289","63.0891609191895","61.9050407409668","62.3921585083008","63.8188514709473","65.9263687133789","66.5966262817383","67.7070083618164","66.4670562744141","69.0407409667969","70.0238418579102","68.6098480224609","69.0989074707031","",
"Finland","FIN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4070663452148","","","","","","","","","","","","","","","","","","","","","99.8108291625977","","","",
"France","FRA","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.1140213012695","","","","","","","","","","","","","","","","","","","89.4292526245117","","","","","","91.4493789672852","","",
